,trustlist_a_1,trustlist_b_1,trustlist_c_1,trustlist_a_2,trustlist_b_2,trustlist_c_2,trustlist_a,trustlist_b,trustlist_c,treat,y,female,ccpmember,urban,education,agegroup,income,life,pinterest,self_index,confucian_a,confucian_b,confucian_c,confucian_d,china,confucian_all,centraltrust_all,localtrust_all,weight_internet,college,young,high.income,high.life,high.pinterest,high.self,high.china,high.confucian_all
988,NA,NA,NA,NA,NA,5,NA,NA,5,c,5,0,1,1,5,4,9,5,4,5,4,4,4,4,5,4,4,4,0.1339237,1,0,1,1,1,1,1,1
989,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,0,1,5,3,7,4,1,4,1,3,4,4,3,3,4,3,0.1707994,1,1,1,1,0,1,0,1
990,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,1,1,6,4,7,4,2,2.666666667,2,2,2,3,3,2.25,3,2,0.1339237,1,0,1,1,0,0,0,0
991,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,0,4,3,7,5,1,2.666666667,1,4,4,4,5,3.25,4,3,2.253273,0,1,1,1,0,0,1,1
992,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,5,3,8,5,4,2.333333333,4,4,4,4,5,4,2,3,0.214487,1,1,1,1,1,0,1,1
993,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,1,0,5,4,6,5,2,1.666666667,2,3,3,3,5,2.75,3,3,0.1681787,1,0,1,1,0,0,1,1
994,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,1,1,4,4,7,5,4,3.333333333,4,4,4,3,4,3.75,4,4,1.40693,0,0,1,1,1,1,1,1
995,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,3,4,6,3,3,3,2,3,3,3,4,2.75,4,3,2.993115,0,0,1,0,1,1,1,1
996,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,5,3,8,4,3,2.333333333,4,4,4,4,5,4,3,3,0.214487,1,1,1,1,1,0,1,1
997,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,0,3,4,6,5,1,2,1,4,4,4,5,3.25,4,3,3.758696,0,0,1,1,0,0,1,1
998,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,5,3,5,3,4,2.666666667,3,2,2,3,5,2.5,3,3,0.214487,1,1,0,0,1,0,1,0
999,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,1,0,3,4,7,2,3,2.666666667,1,2,3,4,3,2.5,3,3,1.40693,0,0,1,0,1,0,0,0
1000,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,3,1,4,4,2,2.666666667,3,2,2,4,4,2.75,3,4,1.794325,0,1,0,1,0,0,1,1
1001,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,4,4,5,3,3,2.333333333,3,2,3,3,4,2.75,4,3,3.758696,0,0,0,0,1,0,1,1
1002,NA,NA,NA,NA,1,NA,NA,1,NA,b,1,0,0,0,3,1,3,2,3,2,2,2,1,4,3,2.25,2,3,1.794325,0,1,0,0,1,0,0,0
1003,NA,1,NA,NA,NA,NA,NA,1,NA,b,1,0,0,1,5,4,8,4,3,4,2,2,2,3,4,2.25,4,2,0.2849104,1,0,1,1,1,1,1,0
1004,NA,1,NA,NA,NA,NA,NA,1,NA,b,1,1,1,1,5,5,8,5,4,4.333333333,2,3,3,4,4,3,3,3,0.1681787,1,0,1,1,1,1,1,1
1005,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,5,4,8,5,3,2.666666667,2,4,3,4,4,3.25,4,2,0.3577848,1,0,1,1,1,0,1,1
1006,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,5,2,7,4,3,3,3,3,3,4,5,3.25,4,3,0.1707994,1,1,1,1,1,1,1,1
1007,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,1,1,5,2,5,5,2,2.333333333,2,2,2,4,4,2.5,3,3,0.0802852,1,1,0,1,0,0,1,0
1008,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,1,0,3,7,6,4,3,2,3,3,3,4,4,3.25,4,3,1.766799,0,0,1,1,1,0,1,1
1009,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,1,4,3,8,4,4,4.333333333,2,2,2,4,5,2.5,4,3,2.253273,0,1,1,1,1,1,1,0
1010,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,1,3,9,6,4,1,4,1,3,2,3,5,2.25,4,3,3.758696,0,0,1,1,0,1,1,0
1011,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,0,3,4,6,5,1,1.666666667,1,4,3,4,4,3,4,3,2.993115,0,0,1,1,0,0,1,1
1012,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,4,2,6,4,3,2.666666667,3,3,3,4,4,3.25,3,3,2.253273,0,1,1,1,1,0,1,1
1013,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,0,4,5,7,5,1,2,1,4,4,4,4,3.25,4,3,3.758696,0,0,1,1,0,0,1,1
1014,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,0,0,1,3,3,4,4,2,2.666666667,3,3,3,3,4,3,4,4,1.794325,0,1,0,1,0,0,1,1
1015,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,1,1,4,4,7,4,4,3,4,3,4,3,5,3.5,3,3,1.766799,0,0,1,1,1,1,1,1
1016,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,0,4,6,7,4,1,2.666666667,1,4,3,4,4,3,4,3,3.758696,0,0,1,1,0,0,1,1
1017,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,1,1,5,4,7,5,4,4.333333333,3,4,3,4,5,3.5,4,4,0.1339237,1,0,1,1,1,1,1,1
1018,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,5,2,4,4,3,3.333333333,2,2,2,4,3,2.5,3,3,0.214487,1,1,0,1,1,1,0,0
1019,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,1,1,5,5,6,4,4,3.333333333,2,3,4,3,4,3,3,4,0.1681787,1,0,1,1,1,1,1,1
1020,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,1,4,3,6,4,2,2,2,2,3,2,4,2.25,3,3,2.253273,0,1,1,1,0,0,1,0
1021,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,0,4,4,5,4,3,2.666666667,2,2,1,3,3,2,3,3,2.993115,0,0,0,1,1,0,0,0
1022,4,NA,NA,NA,NA,NA,4,NA,NA,a,4,0,1,1,4,3,6,5,3,4,4,4,4,3,5,3.75,4,4,0.8434338,0,1,1,1,1,1,1,1
1023,NA,NA,NA,NA,NA,5,NA,NA,5,c,5,0,1,1,4,4,7,5,4,3.333333333,4,4,4,4,5,4,4,4,1.40693,0,0,1,1,1,1,1,1
1024,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,1,1,4,4,6,5,4,4.333333333,4,3,3,4,5,3.5,4,4,1.40693,0,0,1,1,1,1,1,1
1025,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,1,1,4,3,7,5,4,4.666666667,4,3,4,4,5,3.75,4,4,1.059162,0,1,1,1,1,1,1,1
1026,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,3,4,6,4,2,2.666666667,2,3,3,3,4,2.75,3,2,2.993115,0,0,1,1,0,0,1,1
1027,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,1,1,1,4,3,8,5,4,4.333333333,4,3,4,4,5,3.75,4,4,1.059162,0,1,1,1,1,1,1,1
1028,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,1,1,4,3,7,5,4,4.666666667,4,3,4,4,5,3.75,4,4,1.059162,0,1,1,1,1,1,1,1
1029,NA,NA,NA,4,NA,NA,4,NA,NA,a,4,0,1,1,4,3,8,5,4,4.666666667,4,4,4,4,5,4,4,4,0.8434338,0,1,1,1,1,1,1,1
1030,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,0,3,6,5,3,3,2,2,3,2,3,4,2.5,4,2,2.993115,0,0,0,0,1,0,1,0
1031,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,2,6,6,2,3,3,3,2,3,3,4,2.75,3,3,2.993115,0,0,1,0,1,1,1,1
1032,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,4,4,5,3,3,2,3,3,3,3,3,3,2,2,2.993115,0,0,0,0,1,0,0,1
1033,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,0,3,5,6,3,2,2.333333333,2,2,2,3,3,2.25,3,3,2.993115,0,0,1,0,0,0,0,0
1034,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,0,3,5,6,2,3,2.333333333,2,3,3,2,4,2.5,3,3,2.993115,0,0,1,0,1,0,1,0
1035,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,1,1,4,4,8,5,4,3,4,4,4,3,5,3.75,3,3,1.40693,0,0,1,1,1,1,1,1
1036,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,1,1,3,5,6,5,3,2.666666667,3,3,2,3,4,2.75,3,3,1.40693,0,0,1,1,1,0,1,1
1037,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,1,4,5,5,4,3,2.666666667,2,2,2,3,3,2.25,2,1,3.758696,0,0,0,1,1,0,0,0
1038,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,1,3,8,8,4,3,1.666666667,4,3,3,3,4,3.25,3,3,3.758696,0,0,1,1,1,0,1,1
1039,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,4,2,9,5,4,3.666666667,4,4,4,3,5,3.75,4,4,2.253273,0,1,1,1,1,1,1,1
1040,NA,NA,NA,0,NA,NA,0,NA,NA,a,0,0,0,1,2,1,5,4,2,2.333333333,2,2,1,1,1,1.5,2,1,1.794325,0,1,0,1,0,0,0,0
1041,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,4,1,3,3,2,2.666666667,2,4,3,3,4,3,4,3,1.794325,0,1,0,0,0,0,1,1
1042,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,4,2,8,4,3,3.666666667,4,4,4,3,4,3.75,3,4,2.253273,0,1,1,1,1,1,1,1
1043,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,4,2,6,4,2,3,3,3,3,3,4,3,3,4,1.794325,0,1,1,1,0,1,1,1
1044,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,3,4,7,4,3,3,4,4,4,4,4,4,4,3,3.758696,0,0,1,1,1,1,1,1
1045,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,0,0,3,5,4,4,4,3.666666667,3,3,2,3,3,2.75,2,2,2.993115,0,0,0,1,1,1,0,1
1046,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,0,4,5,6,4,1,1.666666667,2,4,4,4,5,3.5,4,3,2.993115,0,0,1,1,0,0,1,1
1047,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,4,3,7,5,2,3,1,4,3,4,4,3,4,3,1.794325,0,1,1,1,0,1,1,1
1048,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,1,0,6,4,9,5,2,2.666666667,2,2,3,4,5,2.75,4,4,0.1339237,1,0,1,1,0,0,1,1
1049,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,4,3,5,5,1,1.666666667,1,4,4,4,5,3.25,4,3,1.794325,0,1,0,1,0,0,1,1
1050,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,4,1,3,5,3,3,2,2,2,3,5,2.25,4,3,1.794325,0,1,0,1,1,1,1,0
1051,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,4,6,5,3,3,2.333333333,2,2,2,3,4,2.25,3,3,2.993115,0,0,0,0,1,0,1,0
1052,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,1,1,5,3,8,5,2,4,4,4,4,4,5,4,4,4,0.0802852,1,1,1,1,0,1,1,1
1053,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,4,2,5,4,3,2.333333333,2,3,3,4,4,3,4,3,1.794325,0,1,0,1,1,0,1,1
1054,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,5,4,6,5,3,3.666666667,2,2,3,4,4,2.75,4,2,0.3577848,1,0,1,1,1,1,1,1
1055,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,2,6,5,3,2,3.666666667,2,2,3,3,3,2.5,3,2,2.993115,0,0,0,0,0,1,0,0
1056,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,6,3,8,4,3,2.333333333,2,2,2,4,4,2.5,3,3,0.1707994,1,1,1,1,1,0,1,0
1057,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,0,4,4,6,4,1,1.333333333,1,4,4,4,4,3.25,4,3,2.993115,0,0,1,1,0,0,1,1
1058,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,5,2,6,4,2,2.333333333,1,2,2,3,3,2,3,2,0.1707994,1,1,1,1,0,0,0,0
1059,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,5,7,4,3,2.333333333,2,1,2,2,4,1.75,3,3,0.2849104,1,0,1,1,1,0,1,0
1060,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,1,1,5,4,9,5,3,3.333333333,1,1,2,3,5,1.75,4,3,0.1339237,1,0,1,1,1,1,1,0
1061,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,3,2,2,4,3,2.333333333,2,2,3,4,4,2.75,4,3,1.794325,0,1,0,1,1,0,1,1
1062,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,0,3,5,5,4,2,1.666666667,1,4,4,4,4,3.25,4,3,3.758696,0,0,0,1,0,0,1,1
1063,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,1,0,4,2,6,4,4,2,2,3,2,4,4,2.75,3,3,0.8434338,0,1,1,1,1,0,1,1
1064,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,0,3,2,5,4,3,2.333333333,1,2,3,2,5,2,4,3,2.253273,0,1,0,1,1,0,1,0
1065,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,4,4,6,4,1,2,1,4,4,4,4,3.25,4,3,2.993115,0,0,1,1,0,0,1,1
1066,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,3,3,5,4,3,2,1,2,3,3,4,2.25,4,3,1.794325,0,1,0,1,1,0,1,0
1067,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,4,4,3,3,4,2.666666667,2,1,2,2,3,1.75,4,2,2.993115,0,0,0,0,1,0,0,0
1068,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,0,3,2,4,3,2,1.333333333,2,2,2,3,4,2.25,3,4,1.794325,0,1,0,0,0,0,1,0
1069,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,0,3,5,4,4,3,2,3,2,2,3,4,2.5,3,3,3.758696,0,0,0,1,1,0,1,0
1070,NA,NA,NA,4,NA,NA,4,NA,NA,a,4,0,0,0,4,2,9,5,4,4,4,4,4,4,5,4,4,4,1.794325,0,1,1,1,1,1,1,1
1071,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,0,0,1,4,2,9,5,4,4.333333333,4,3,4,3,5,3.5,4,4,1.794325,0,1,1,1,1,1,1,1
1072,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,2,1,5,5,1,2.333333333,2,1,1,1,4,1.25,4,3,1.794325,0,1,0,1,0,0,1,0
1073,NA,NA,NA,NA,5,NA,NA,5,NA,b,5,1,1,1,4,2,9,5,3,4.333333333,3,4,3,4,5,3.5,4,4,1.059162,0,1,1,1,1,1,1,1
1074,4,NA,NA,NA,NA,NA,4,NA,NA,a,4,0,1,1,4,2,9,5,4,4.666666667,3,4,4,3,4,3.5,4,4,0.8434338,0,1,1,1,1,1,1,1
1075,NA,NA,NA,NA,5,NA,NA,5,NA,b,5,0,0,1,4,2,9,5,4,4,3,4,4,4,5,3.75,4,4,1.794325,0,1,1,1,1,1,1,1
1076,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,4,3,6,5,4,2.333333333,2,4,3,3,5,3,3,4,1.794325,0,1,1,1,1,0,1,1
1077,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,0,4,1,3,5,3,3,2,1,1,3,4,1.75,4,3,1.794325,0,1,0,1,1,1,1,0
1078,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,1,4,2,9,5,3,4.333333333,4,3,3,4,5,3.5,4,4,1.794325,0,1,1,1,1,1,1,1
1079,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,0,4,2,4,3,3,3,2,2,2,4,4,2.5,4,3,1.794325,0,1,0,0,1,1,1,0
1080,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,0,5,1,5,4,3,2,2,2,2,3,5,2.25,3,2,0.1707994,1,1,0,1,1,0,1,0
1081,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,1,3,3,6,3,2,3.666666667,3,2,3,2,4,2.5,3,3,2.253273,0,1,1,0,0,1,1,0
1082,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,5,5,7,5,3,2,2,2,2,3,4,2.25,3,3,0.2849104,1,0,1,1,1,0,1,0
1083,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,6,5,5,2,3,2.666666667,3,1,3,4,4,2.75,3,2,0.2849104,1,0,0,0,1,0,1,1
1084,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,0,4,2,6,4,2,1.333333333,1,4,4,4,4,3.25,4,3,2.253273,0,1,1,1,0,0,1,1
1085,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,4,2,3,2,3,3.333333333,2,2,2,3,3,2.25,3,2,2.253273,0,1,0,0,1,1,0,0
1086,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,0,4,3,5,4,1,1.666666667,1,4,4,4,4,3.25,4,3,2.253273,0,1,0,1,0,0,1,1
1087,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,0,4,3,1,3,3,2,1,4,4,3,4,3,3,2,1.794325,0,1,0,0,1,0,1,1
1088,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,0,1,1,4,2,9,5,3,4.666666667,3,4,4,4,5,3.75,4,4,0.8434338,0,1,1,1,1,1,1,1
1089,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,4,2,7,5,3,2.333333333,2,4,4,3,4,3.25,3,3,1.794325,0,1,1,1,1,0,1,1
1090,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,1,1,4,2,9,5,4,4.333333333,4,4,3,4,5,3.75,4,3,0.8434338,0,1,1,1,1,1,1,1
1091,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,1,1,4,2,6,4,4,3.666666667,1,2,3,4,4,2.5,4,3,0.8434338,0,1,1,1,1,1,1,0
1092,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,4,3,6,4,2,2.333333333,2,2,1,4,4,2.25,4,4,1.794325,0,1,1,1,0,0,1,0
1093,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,0,0,0,2,1,5,3,3,2.666666667,2,4,2,2,3,2.5,4,3,1.794325,0,1,0,0,1,0,0,0
1094,NA,NA,NA,NA,1,NA,NA,1,NA,b,1,0,0,1,4,7,3,3,2,2.333333333,2,2,1,3,2,2,2,2,2.993115,0,0,0,0,0,0,0,0
1095,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,0,4,4,6,4,1,2,1,4,3,4,4,3,4,3,2.993115,0,0,1,1,0,0,1,1
1096,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,0,4,3,6,4,2,2.666666667,3,2,3,2,4,2.5,3,3,1.794325,0,1,1,1,0,0,1,0
1097,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,3,4,6,3,3,2,2,3,1,2,3,2,3,3,3.758696,0,0,1,0,1,0,0,0
1098,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,1,3,4,6,4,3,2,2,2,2,1,4,1.75,3,3,2.993115,0,0,1,1,1,0,1,0
1099,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,4,3,4,4,3,2.666666667,3,3,3,2,4,2.75,2,1,1.794325,0,1,0,1,1,0,1,1
1100,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,0,0,2,1,5,3,2,2.666666667,2,3,4,4,5,3.25,4,2,1.794325,0,1,0,0,0,0,1,1
1101,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,1,1,4,2,9,5,4,4.333333333,4,4,4,3,5,3.75,4,4,0.8434338,0,1,1,1,1,1,1,1
1102,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,1,0,1,5,4,4,3,3,2,1,1,1,3,3,1.5,2,2,0.3577848,1,0,0,0,1,0,0,0
1103,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,1,1,3,2,9,5,2,2.666666667,3,4,3,2,5,3,3,3,1.059162,0,1,1,1,0,0,1,1
1104,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,1,1,5,4,6,4,3,3.333333333,2,2,3,2,4,2.25,3,3,0.1681787,1,0,1,1,1,1,1,0
1105,NA,NA,5,NA,NA,NA,NA,NA,5,c,5,0,0,1,4,2,3,4,1,3.333333333,3,2,3,3,4,2.75,4,3,1.794325,0,1,0,1,0,1,1,1
1106,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,1,4,4,5,2,3,3,2,2,2,2,1,2,1,1,3.758696,0,0,0,0,1,1,0,0
1107,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,0,4,2,5,5,2,3.666666667,2,2,3,3,5,2.5,4,3,1.794325,0,1,0,1,0,1,1,0
1108,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,3,4,5,3,2,2,2,2,2,1,5,1.75,3,3,2.993115,0,0,0,0,0,0,1,0
1109,NA,NA,NA,4,NA,NA,4,NA,NA,a,4,0,1,1,4,5,9,5,4,4.333333333,4,3,4,3,5,3.5,4,4,1.40693,0,0,1,1,1,1,1,1
1110,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,3,4,6,4,3,1.666666667,3,2,2,2,5,2.25,3,3,2.993115,0,0,1,1,1,0,1,0
1111,NA,NA,NA,4,NA,NA,4,NA,NA,a,4,0,1,1,4,2,9,5,4,4.666666667,4,3,4,4,5,3.75,3,4,0.8434338,0,1,1,1,1,1,1,1
1112,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,4,3,5,4,2,3.333333333,4,2,2,4,5,3,4,4,2.253273,0,1,0,1,0,1,1,1
1113,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,0,4,2,6,2,2,2.333333333,2,2,3,2,5,2.25,4,3,2.253273,0,1,1,0,0,0,1,0
1114,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,4,3,3,3,2,2,3,2,3,4,4,3,4,3,1.794325,0,1,0,0,0,0,1,1
1115,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,1,3,5,6,4,3,2,2,1,3,4,4,2.5,4,3,2.993115,0,0,1,1,1,0,1,0
1116,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,1,0,0,4,1,5,2,2,2.666666667,1,2,2,3,4,2,3,2,2.253273,0,1,0,0,0,0,1,0
1117,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,0,4,5,6,4,2,2,1,4,4,4,4,3.25,4,3,3.758696,0,0,1,1,0,0,1,1
1118,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,0,2,3,5,1,2,2,1,2,2,4,3,2.25,4,3,1.794325,0,1,0,0,0,0,0,0
1119,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,0,4,3,6,5,4,3.666666667,2,3,3,4,5,3,4,4,2.253273,0,1,1,1,1,1,1,1
1120,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,0,4,4,6,4,1,1.666666667,1,4,1,4,4,2.5,4,3,2.993115,0,0,1,1,0,0,1,0
1121,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,1,0,0,4,2,3,2,1,3.333333333,2,1,1,3,4,1.75,3,2,2.253273,0,1,0,0,0,1,1,0
1122,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,1,0,1,4,4,5,2,3,3.666666667,1,1,1,3,1,1.5,2,1,3.758696,0,0,0,0,1,1,0,0
1123,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,0,1,5,5,7,4,3,2.333333333,2,2,3,3,4,2.5,3,3,0.2849104,1,0,1,1,1,0,1,0
1124,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,1,1,5,2,6,4,2,3.333333333,2,3,2,3,5,2.5,3,3,0.0802852,1,1,1,1,0,1,1,0
1125,NA,NA,NA,NA,1,NA,NA,1,NA,b,1,0,1,1,4,2,7,5,3,3,4,3,3,1,3,2.75,3,3,0.8434338,0,1,1,1,1,1,0,1
1126,NA,1,NA,NA,NA,NA,NA,1,NA,b,1,1,0,1,4,3,4,5,3,1.666666667,4,4,4,3,5,3.75,3,3,2.253273,0,1,0,1,1,0,1,1
1127,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,1,0,1,4,4,4,3,3,3,2,2,2,2,2,2,1,1,3.758696,0,0,0,0,1,1,0,0
1128,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,1,4,5,7,2,4,3.666666667,1,1,2,2,4,1.5,4,2,2.993115,0,0,1,0,1,1,1,0
1129,NA,NA,NA,NA,5,NA,NA,5,NA,b,5,1,0,1,5,4,8,5,4,4.333333333,3,3,2,3,4,2.75,4,4,0.3577848,1,0,1,1,1,1,1,1
1130,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,1,5,4,9,4,4,2.333333333,2,3,4,4,5,3.25,4,3,0.3577848,1,0,1,1,1,0,1,1
1131,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,1,1,6,4,6,4,4,2.333333333,2,2,3,2,5,2.25,4,4,0.1339237,1,0,1,1,1,0,1,0
1132,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,0,0,4,1,6,4,4,3.666666667,3,2,4,3,4,3,3,3,1.794325,0,1,1,1,1,1,1,1
1133,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,0,3,2,6,4,3,2,3,3,3,2,4,2.75,4,3,2.253273,0,1,1,1,1,0,1,1
1134,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,3,1,7,2,3,3,1,4,3,4,2,3,3,2,2.253273,0,1,1,0,1,1,0,1
1135,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,1,0,1,4,4,3,2,3,3,2,2,2,2,1,2,1,1,3.758696,0,0,0,0,1,1,0,0
1136,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,1,0,1,4,5,3,1,3,2.666666667,1,1,1,1,1,1,1,1,3.758696,0,0,0,0,1,0,0,0
1137,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,0,4,5,7,4,1,1.666666667,1,4,4,4,4,3.25,4,3,3.758696,0,0,1,1,0,0,1,1
